Discipline Code;Work Discipline Code;Work Class Code;Sub Work Class Code;Sub Work Class Description;Pos;Work Step Description;Step Reference;Commodity Group Name;UoM;QCF Code;Subcon. Attnd.;Con. Attnd.;Client Attnd.;ThirdParty Attnd.;Weight;Summary QCF;Gate;Key Quantity Step;Can Manually Progress;Record Status
22;2200;22111;22111-HI;EQUIPMENT HOT INSULATION;2;INSULATING MATERIAL INSTALLATION;Ref.2;;SQM;;;;;;40;FALSE;FALSE;TRUE;TRUE;Active
22;2200;22111;22111-HI;EQUIPMENT HOT INSULATION;3;JACKETING INSTALLATION;Ref.3;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22111;22111-HI;EQUIPMENT HOT INSULATION;4;MISCELLANEOUS FINISHING WORKS;Ref.4;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22111;22111-HI;EQUIPMENT HOT INSULATION;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
22;2200;22111;22111-PP;EQUIPMENT PERSONNEL PROTECTION;1;JACKETING PREFABRICATION;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22111;22111-PP;EQUIPMENT PERSONNEL PROTECTION;2;INSULATING MATERIAL INSTALLATION;Ref.2;;SQM;;;;;;40;FALSE;FALSE;TRUE;TRUE;Active
22;2200;22111;22111-PP;EQUIPMENT PERSONNEL PROTECTION;3;JACKETING INSTALLATION;Ref.3;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22111;22111-PP;EQUIPMENT PERSONNEL PROTECTION;4;MISCELLANEOUS FINISHING WORKS;Ref.4;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22111;22111-PP;EQUIPMENT PERSONNEL PROTECTION;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
22;2200;22211;22211-AI;PIPING ACOUSTIC INSULATION;1;JACKETING PREFABRICATION;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-AI;PIPING ACOUSTIC INSULATION;2;INSULATING MATERIAL INSTALLATION;Ref.2;;SQM;;;;;;40;FALSE;FALSE;TRUE;TRUE;Active
22;2200;22211;22211-AI;PIPING ACOUSTIC INSULATION;3;JACKETING INSTALLATION;Ref.3;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-AI;PIPING ACOUSTIC INSULATION;4;MISCELLANEOUS FINISHING WORKS;Ref.4;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-AI;PIPING ACOUSTIC INSULATION;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
22;2200;22211;22211-CI;PIPING COLD INSULATION;1;JACKETING PREFABRICATION;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-CI;PIPING COLD INSULATION;2;INSULATING MATERIAL INSTALLATION;Ref.2;;SQM;;;;;;35;FALSE;FALSE;TRUE;TRUE;Active
22;2200;22211;22211-CI;PIPING COLD INSULATION;3;VAPOR BARRIERS AND GLASS CLOTH INSTALLATION;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-CI;PIPING COLD INSULATION;4;JACKETING INSTALLATION;Ref.4;;;;;;;;25;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-CI;PIPING COLD INSULATION;5;MISCELLANEOUS FINISHING WORKS;Ref.5;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-CI;PIPING COLD INSULATION;6;FINAL DOC. REVIEW;Ref.6;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
22;2200;22211;22211-HI;PIPING HOT INSULATION;1;JACKETING PREFABRICATION;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-HI;PIPING HOT INSULATION;2;INSULATING MATERIAL INSTALLATION;Ref.2;;SQM;;;;;;40;FALSE;FALSE;TRUE;TRUE;Active
22;2200;22211;22211-HI;PIPING HOT INSULATION;3;JACKETING INSTALLATION;Ref.3;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-HI;PIPING HOT INSULATION;4;MISCELLANEOUS FINISHING WORKS;Ref.4;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-HI;PIPING HOT INSULATION;5;FINAL DOCUMENTATION;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
22;2200;22211;22211-PFP;PFP FOR PIPING;1;JACKETING PREFABRICATION;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-PFP;PFP FOR PIPING;2;PFP MATERIAL INSTALLATION;Ref.2;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-PFP;PFP FOR PIPING;3;INSULATING MATERIAL INSTALLATION;Ref.3;;SQM;;;;;;35;FALSE;FALSE;TRUE;TRUE;Active
22;2200;22211;22211-PFP;PFP FOR PIPING;4;JACKETING INSTALLATION;Ref.4;;;;;;;;25;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-PFP;PFP FOR PIPING;5;MISCELLANEOUS FINISHING WORKS;Ref.5;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
22;2200;22211;22211-PFP;PFP FOR PIPING;6;FINAL DOC. REVIEW;Ref.6;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
23;2300;23212;23212-AE;PIPING PAINTING IN SHOP (AROUND EQUIPMENT L.BORE);1;ABRASIVE BLASTING & PRIMER COATING;Ref.1;;SQM;;;;;;65;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23212;23212-AE;PIPING PAINTING IN SHOP (AROUND EQUIPMENT L.BORE);2;FINAL COATING;Ref.2;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23212;23212-AE;PIPING PAINTING IN SHOP (AROUND EQUIPMENT L.BORE);3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
23;2300;23212;23212-PR;PIPING PAINTING IN SHOP (PIPERACK L.BORE);1;ABRASIVE BLASTING & PRIMER COATING;Ref.1;;SQM;;;;;;65;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23212;23212-PR;PIPING PAINTING IN SHOP (PIPERACK L.BORE);2;FINAL COATING;Ref.2;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23212;23212-PR;PIPING PAINTING IN SHOP (PIPERACK L.BORE);3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
23;2300;23212;23212-SB;PIPING PAINTING IN SHOP (S.BORE);1;ABRASIVE BLASTING & PRIMER COATING;Ref.1;;SQM;;;;;;65;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23212;23212-SB;PIPING PAINTING IN SHOP (S.BORE);2;FINAL COATING;Ref.2;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23212;23212-SB;PIPING PAINTING IN SHOP (S.BORE);3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
23;2300;23212;23212-SL;PIPING PAINTING IN SHOP (SLEEPER L.BORE);1;ABRASIVE BLASTING & PRIMER COATING;Ref.1;;SQM;;;;;;65;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23212;23212-SL;PIPING PAINTING IN SHOP (SLEEPER L.BORE);2;FINAL COATING;Ref.2;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23212;23212-SL;PIPING PAINTING IN SHOP (SLEEPER L.BORE);3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
23;2300;23212;23212-SP;PIPING SUPPORT PAINTING;1;ABRASIVE BLASTING & PRIMER COATING;Ref.1;;SQM;;;;;;65;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23212;23212-SP;PIPING SUPPORT PAINTING;2;FINAL COATING;Ref.2;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23212;23212-SP;PIPING SUPPORT PAINTING;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
23;2300;23212;23212-UG;PIPING PAINTING (UG-FIELD);1;SURFACE PREPARATION;Ref.1;;SQM;;;;;;0;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23212;23212-UG;PIPING PAINTING (UG-FIELD);2;DFT LOG SHEET;Ref.2;;SQM;;;;;;0;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23212;23212-UG;PIPING PAINTING (UG-FIELD);3;ABRASIVE BLASTING & PRIMER COATING;Ref.3;;SQM;;;;;;0;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23212;23212-UG;PIPING PAINTING (UG-FIELD);4;FINAL COATING (TOP COAT);Ref.4;;SQM;;;;;;0;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23212;23212-UG;PIPING PAINTING (UG-FIELD);5;COATING AND INSULATION;Ref.5;;SQM;;;;;;0;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23231;23231-A;PIPING PAINTING IN FIELD (TOUCH UP);1;BRUSHING & TOUCHUP AND IDENTIFICATION MARKING;Ref.1;;SQM;;;;;;95;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23231;23231-A;PIPING PAINTING IN FIELD (TOUCH UP);2;FINAL DOC. REVIEW;Ref.2;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
23;2300;23311;23311-A;PIPING COATING AND WRAPPING;1;INTERMEDIATE LAYER;Ref.1;;LM;;;;;;50;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23311;23311-A;PIPING COATING AND WRAPPING;2;FINAL LAYER;Ref.2;;;;;;;;45;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23311;23311-A;PIPING COATING AND WRAPPING;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
23;2300;23411;23411-A;EQUIPMENT PAINTING (TANK, SPHERE, BULLET, FURNACE);1;ABRASIVE BLASTING & PRIMER COATING;Ref.1;;LM;;;;;;65;FALSE;FALSE;TRUE;TRUE;Active
23;2300;23411;23411-A;EQUIPMENT PAINTING (TANK, SPHERE, BULLET, FURNACE);2;INTERMEDIATE COATING;Ref.2;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
23;2300;23411;23411-A;EQUIPMENT PAINTING (TANK, SPHERE, BULLET, FURNACE);3;FINAL COATING;Ref.3;;SQM;TEN-2300-003_EPA;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
25;2500;25201;25201-FIX;FIXED ROOF TANKS;1;ANGULAR RING AND BOTTOM PLATES- WELDING;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
25;2500;25201;25201-FIX;FIXED ROOF TANKS;2;SHELL ERECTION -WELDING;Ref.2;;TONS;;;;;;30;FALSE;FALSE;TRUE;TRUE;Active
25;2500;25201;25201-FIX;FIXED ROOF TANKS;3;ROOF PRE-ASSEMBLY AND ERECTION -FRAME WELDING;Ref.3;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
25;2500;25201;25201-FIX;FIXED ROOF TANKS;4;ROOF PRE-ASSEMBLY AND ERECTION - PLATE WELDING;Ref.4;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
25;2500;25201;25201-FIX;FIXED ROOF TANKS;5;STAIRS,LADDERS AND HANDRAILS -WELDING AND/OR BOLTING;Ref.5;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
25;2500;25201;25201-FIX;FIXED ROOF TANKS;6;HYDROSTATIC TEST - TANK WATER FILLING & SETTLEMENT;Ref.6;;;;;;;;5;FALSE;FALSE;FALSE;TRUE;Active
25;2500;25201;25201-FIX;FIXED ROOF TANKS;7;ACCESSORIES INSTALLATION(IF ANY);Ref.7;;;;;;;;5;FALSE;FALSE;FALSE;TRUE;Active
25;2500;25201;25201-FIX;FIXED ROOF TANKS;8;FINAL DOC. REVIEW;Ref.8;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68211;68211-VEX;VERTICAL AND HORIZONTAL VESSELS/EXCHANGERS;1;FOUNDATION PREPARATION;Ref.1;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68211;68211-VEX;VERTICAL AND HORIZONTAL VESSELS/EXCHANGERS;2;EQUIPMENT ERECTION;Ref.2;;TONS;;;;;;60;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68211;68211-VEX;VERTICAL AND HORIZONTAL VESSELS/EXCHANGERS;3;VESSEL HORIZONTAL/VERTICAL ALIGMENT;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68211;68211-VEX;VERTICAL AND HORIZONTAL VESSELS/EXCHANGERS;4;GROUTING;Ref.4;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68211;68211-VEX;VERTICAL AND HORIZONTAL VESSELS/EXCHANGERS;5;FINAL ANCHOR BOLTS/BOLTS TIGHTENING (CHECK AFTER GROUTING IF ANY);Ref.5;;;;;;;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68211;68211-VEX;VERTICAL AND HORIZONTAL VESSELS/EXCHANGERS;6;FINAL DOC. REVIEW;Ref.6;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68311;68311-PAF;PRE-ASSEMBLED FURNACES;1;FOUNDATION PREPARATION;Ref.1;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68311;68311-PAF;PRE-ASSEMBLED FURNACES;2;EQUIPMENT ERECTION;Ref.2;;TONS;;;;;;60;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68311;68311-PAF;PRE-ASSEMBLED FURNACES;3;VESSEL HORIZONTAL/VERTICAL ALIGMENT;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68311;68311-PAF;PRE-ASSEMBLED FURNACES;4;GROUTING;Ref.4;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68311;68311-PAF;PRE-ASSEMBLED FURNACES;5;FINAL ANCHOR BOLTS/BOLTS TIGHTENING (CHECK AFTER GROUTING IF ANY);Ref.5;;;;;;;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68311;68311-PAF;PRE-ASSEMBLED FURNACES;6;FINAL DOC. REVIEW;Ref.6;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-A;STEEL STRUCTURES (PRIMARY & SECONDARY);1;PLATFORMS & LADDERS FOR RADIANT INSTALLATION;Ref.1;;TONS;;;;;;55;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-A;STEEL STRUCTURES (PRIMARY & SECONDARY);2;PLATFORMS AND LADDERS FOR CONVECTION INSTALLATION;Ref.2;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-A;STEEL STRUCTURES (PRIMARY & SECONDARY);3;PLATFORMS AND LADDERS FOR STACK INSTALLATION;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-A;STEEL STRUCTURES (PRIMARY & SECONDARY);4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-B;RADIANT PANELS;1;WALL PANELS POSITIONING, ELEVATION AND VERTICALITY;Ref.1;;TONS;;;;;;35;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-B;RADIANT PANELS;2;FLOOR PANELS POSITIONING & HORIZONTALITY;Ref.2;;;;;;;;25;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-B;RADIANT PANELS;3;BOLTS TIGHTENING EXECUTION;Ref.3;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-B;RADIANT PANELS;4;ANCHOR BOLTS TIGHTENING;Ref.4;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-B;RADIANT PANELS;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-C;CONVECTION MODULES;1;CONVECTION MODULES POSITIONING AND PLUMBNESS & INLET / OUTLET TERMINALS POSITIONING;Ref.1;;TONS;;;;;;45;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-C;CONVECTION MODULES;2;BREECHING SECTION POSITIONING & HORIZONTALITY;Ref.2;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-C;CONVECTION MODULES;3;BOLTS TIGHTENING EXECUTION;Ref.3;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-C;CONVECTION MODULES;4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-D;STACKS & DUCTS;1;ELEMENTS/ SECTION ERECTION;Ref.1;;TONS;;;;;;60;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-D;STACKS & DUCTS;2;INTERMEDIATE AND UPPER SECTION POSITIONING AND VERTICALITY;Ref.2;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-D;STACKS & DUCTS;3;BOLTS TIGHTENING EXECUTION;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-D;STACKS & DUCTS;4;HOT FLUE GAS  DUCTS FROM STACK TO APH POSITIONING;Ref.4;;;;;;;;5;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-D;STACKS & DUCTS;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-E1;FURNACES TUBES;1;PIPE/SPOOL ERECTION;Ref.1;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-E1;FURNACES TUBES;2;PIPE/SPOOL ALIGNMENT & TACK WELDS;Ref.2;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-E1;FURNACES TUBES;3;MATERIAL FULL TRACEABILITY ( AS APPLICABLE) & WELDING COMPLETION;Ref.3;;TONS;;;;;;40;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-E1;FURNACES TUBES;4;PRESSURE TEST;Ref.4;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-E1;FURNACES TUBES;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-E2;FURNACES SUPPORTS;1;SUPPORT POSITION AND ASSEMBLY;Ref.1;;TONS;;;;;;85;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-E2;FURNACES SUPPORTS;2;BOLT TIGHTENING EXECUTION;Ref.2;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-E2;FURNACES SUPPORTS;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-F1;ACCESSORY -FAN;1;FAN ERECTION;Ref.1;;TONS;;;;;;55;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-F1;ACCESSORY -FAN;2;POSITIONING & PLANT AXES EXECUTION;Ref.2;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-F1;ACCESSORY -FAN;3;FINAL ANCHOR BOLTS/BOLTS TIGHTENING (CHECK AFTER GROUTING- IF ANY);Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-F1;ACCESSORY -FAN;4;FLANGE PARALLELISM CHECK;Ref.4;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-F1;ACCESSORY -FAN;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-F2;ACCESSORY -BURNERS,DESUPERHEATER,EXPANSION JOINT,GUILLOTTINE,DOORS,STEAM APH;1;EQUIPMENT ERECTION;Ref.1;;TONS;;;;;;85;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-F2;ACCESSORY -BURNERS,DESUPERHEATER,EXPANSION JOINT,GUILLOTTINE,DOORS,STEAM APH;2;BOLT THIGHTENING EXECUTION (CONNECTING EQUIPMENT AND STEEL STRUCTURE) AND CHECK;Ref.2;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-F2;ACCESSORY -BURNERS,DESUPERHEATER,EXPANSION JOINT,GUILLOTTINE,DOORS,STEAM APH;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-F3;ACCESSORY-STEAM DRUM, PROCESS GAS BOILER,TRANSFER LINE;1;EQUIPMENT ERECTION;Ref.1;;TONS;;;;;;65;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-F3;ACCESSORY-STEAM DRUM, PROCESS GAS BOILER,TRANSFER LINE;2;AUXIALARY PIPING;Ref.2;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-F3;ACCESSORY-STEAM DRUM, PROCESS GAS BOILER,TRANSFER LINE;3;SEAL WELDING EXECUTION;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-F3;ACCESSORY-STEAM DRUM, PROCESS GAS BOILER,TRANSFER LINE;4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-F4;INSTRUMENTATION-SKIN TC,UV SCANNER,LOCAL PANEL, IGNITION PANEL, ACTUATORS, DAMPER;1;CALIBRATION;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-F4;INSTRUMENTATION-SKIN TC,UV SCANNER,LOCAL PANEL, IGNITION PANEL, ACTUATORS, DAMPER;2;INSTALLATION OF INSTRUMENT AND CHECK;Ref.2;;TONS;;;;;;80;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-F4;INSTRUMENTATION-SKIN TC,UV SCANNER,LOCAL PANEL, IGNITION PANEL, ACTUATORS, DAMPER;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-G1;CASTABLE REFRACTORY INSTALLATION;1;BRICKS INSTALLATION;Ref.1;;;;;;;;40;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-G1;CASTABLE REFRACTORY INSTALLATION;2;REFRACTORY LINING PLACEMENT;Ref.2;;CUM;;;;;;45;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-G1;CASTABLE REFRACTORY INSTALLATION;3;CURING;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-G1;CASTABLE REFRACTORY INSTALLATION;4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68312;68312-G3;CERAMIC FIBER BLANKET AND PYROBLOC MODULES INSTALLATION;1;CERAMIC FIBER BLANKET INSTALLATION;Ref.1;;CUM;;;;;;50;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68312;68312-G3;CERAMIC FIBER BLANKET AND PYROBLOC MODULES INSTALLATION;2;CERAMIC FIBER MODULES INSTALLATION;Ref.2;;;;;;;;45;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68312;68312-G3;CERAMIC FIBER BLANKET AND PYROBLOC MODULES INSTALLATION;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68322;68322-A;MODULE INSTALLATION;1;FOUNDATION PREPARATION;Ref.1;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68322;68322-A;MODULE INSTALLATION;2;BIG BLOCK ERECTION;Ref.2;;TONS;;;;;;60;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68322;68322-A;MODULE INSTALLATION;3;BOILER/HRSG ELEVATION & ORIENTATION;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68322;68322-A;MODULE INSTALLATION;4;GROUTING;Ref.4;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68322;68322-A;MODULE INSTALLATION;5;FINAL ANCHOR BOLTS/BOLTS TIGHTENING (CHECK AFTER GROUTING IF ANY);Ref.5;;;;;;;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68322;68322-A;MODULE INSTALLATION;6;FINAL DOC. REVIEW;Ref.6;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68322;68322-B;ECONOMIZER/STEAM DRUM INSTALLATION;1;ECONOMIZER/STEAM DRUM ERECTION;Ref.1;;TONS;;;;;;80;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68322;68322-B;ECONOMIZER/STEAM DRUM INSTALLATION;2;ECONOMIZER/STEAM DRUM ELEVATION & ORIENTATION;Ref.2;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68322;68322-B;ECONOMIZER/STEAM DRUM INSTALLATION;3;FINAL ANCHOR BOLTS TIGHTENING;Ref.3;;;;;;;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68322;68322-B;ECONOMIZER/STEAM DRUM INSTALLATION;4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68322;68322-C;FLUE GAS DUCT BOILER ECO-STACK AND STACK INSTALLATION;1;SECTIONS ASSEMBLY COMPLETION;Ref.1;;;;;;;;30;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68322;68322-C;FLUE GAS DUCT BOILER ECO-STACK AND STACK INSTALLATION;2;PLATFORM ASSEMBLY;Ref.2;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68322;68322-C;FLUE GAS DUCT BOILER ECO-STACK AND STACK INSTALLATION;3;STACK INSTALLATION;Ref.3;;TONS;;;;;;40;FALSE;FALSE;TRUE;TRUE;Active
68;6800;68322;68322-C;FLUE GAS DUCT BOILER ECO-STACK AND STACK INSTALLATION;4;EXPANSION JOINT INSTALLATION;Ref.4;;;;;;;;5;FALSE;FALSE;FALSE;TRUE;Active
68;6800;68322;68322-C;FLUE GAS DUCT BOILER ECO-STACK AND STACK INSTALLATION;5;FINAL ANCHOR BOLTS/BOLTS TIGHTENING (CHECK AFTER GROUTING IF ANY);Ref.5;;;;;;;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68322;68322-C;FLUE GAS DUCT BOILER ECO-STACK AND STACK INSTALLATION;6;FINAL DOC. REVIEW;Ref.6;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
68;6800;68322;68322-D;BURNERS  INSTALLATION;1;BURNERS INSTALLATION;Ref.1;;TONS;;;;;;95;FALSE;FALSE;TRUE;TRUE;Active
